id,description,name,name_with_namespace,path,path_with_namespace,created_at,default_branch,tag_list,topics,ssh_url_to_repo,http_url_to_repo,web_url,readme_url,forks_count,avatar_url,star_count,last_activity_at,namespace.id,namespace.name,namespace.path,namespace.kind,namespace.full_path,namespace.parent_id,namespace.avatar_url,namespace.web_url
11255,"A front-end PCI board with LEMO connectors to interface with the GPIO interconnect pins of the [SIS1160 FMC carrier](https://www.struck.de/sis1160.html). [More info at the Wiki page](https://www.ohwr.org/project/sis1160-pci-io/wiki)
",SIS1160 PCI-L IO add on,Projects / SIS1160 PCI-L IO add on,sis1160-pci-io,project/sis1160-pci-io,2021-05-18T08:42:01.045Z,master,[],[],ssh://git@ohwr.org:7999/project/sis1160-pci-io.git,https://ohwr.org/project/sis1160-pci-io.git,https://ohwr.org/project/sis1160-pci-io,,0.0,,0,2025-02-03T14:21:03.342Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11254,"A collection of cores needed in the White Rabbit node and switch.
Includes White Rabbit PTP Core (WRPC).

",White Rabbit core collection,Konstantinos Blantos / White Rabbit core collection,wr-cores,kblantos/wr-cores,2021-05-11T12:36:44.833Z,proposed_master,[],[],ssh://git@ohwr.org:7999/kblantos/wr-cores.git,https://ohwr.org/kblantos/wr-cores.git,https://ohwr.org/kblantos/wr-cores,,0.0,,0,2022-04-06T07:46:27.049Z,9646,Konstantinos Blantos,kblantos,user,kblantos,,https://secure.gravatar.com/avatar/642b52782c592d341ec4f0e2fd3e32001bb6e794f05cbd2a945eebed017944a6?s=80&d=identicon,https://ohwr.org/kblantos
11251,"The FmcAdc500M14b4cha is a 4-channel 500 MSPS 14 bit ADC card in FMC (FPGA
Mezzanine Card, VITA 57.1) format using a High Pin-Count (HPC) connector.

[More info at the Wiki
Page](https://www.ohwr.org/project/fmc-adc-500m14b4cha/wiki)
",FMC ADC 500M 14b 4cha,Projects / FMC ADC 500M 14b 4cha,fmc-adc-500m14b4cha,project/fmc-adc-500m14b4cha,2021-04-01T07:55:45.777Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-adc-500m14b4cha.git,https://ohwr.org/project/fmc-adc-500m14b4cha.git,https://ohwr.org/project/fmc-adc-500m14b4cha,https://ohwr.org/project/fmc-adc-500m14b4cha/-/blob/master/readme.md,0.0,,0,2024-10-02T10:11:52.131Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11250,"19""-rack mounted module which connects 20 single-ended K-type or N-type thermocouple channels with zQSFP+ to samb-temp-thcpl-fmc. Used in SAMbuCa project. [More info at the Wiki page](https://www.ohwr.org/project/samc-temp-thcpl-20ch/wiki)",samc-temp-thcpl-20ch,Projects / samc-temp-thcpl-20ch,samc-temp-thcpl-20ch,project/samc-temp-thcpl-20ch,2021-03-23T08:54:59.191Z,master,[],[],ssh://git@ohwr.org:7999/project/samc-temp-thcpl-20ch.git,https://ohwr.org/project/samc-temp-thcpl-20ch.git,https://ohwr.org/project/samc-temp-thcpl-20ch,,0.0,,0,2024-10-02T10:11:53.387Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11249,FMC thermocouple card interfacing with zQSFP+ to samc-temp-thcpl-20ch which connects 20 single-ended K-type or N-type thermocouple channels. Used in SAMbuCa project. [More info at the Wiki page](https://www.ohwr.org/project/samb-temp-thcpl-fmc/wiki),samb-temp-thcpl-fmc,Projects / samb-temp-thcpl-fmc,samb-temp-thcpl-fmc,project/samb-temp-thcpl-fmc,2021-03-23T08:27:37.411Z,master,[],[],ssh://git@ohwr.org:7999/project/samb-temp-thcpl-fmc.git,https://ohwr.org/project/samb-temp-thcpl-fmc.git,https://ohwr.org/project/samb-temp-thcpl-fmc,,0.0,,0,2024-10-02T10:11:54.828Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11248,FMC HPC PT100 temperature sensor interface card. Allows connection of 15 sensors in a 4-wire configuration. Used in SAMbuCa project. [More info at the Wiki page](https://www.ohwr.org/project/fmc-temp-pt100-15ch/wiki),fmc-temp-pt100-15ch,Projects / fmc-temp-pt100-15ch,fmc-temp-pt100-15ch,project/fmc-temp-pt100-15ch,2021-03-22T17:32:51.379Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-temp-pt100-15ch.git,https://ohwr.org/project/fmc-temp-pt100-15ch.git,https://ohwr.org/project/fmc-temp-pt100-15ch,,0.0,,0,2024-10-02T10:11:56.074Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11247,"Open design and implementation of a low-cost ventilator for COVID-19 patients. [More info at the Wiki page](https://www.ohwr.org/project/respir-os/wiki)
",Respir-OS,Projects / Respir-OS,respir-os,project/respir-os,2021-03-16T17:40:31.157Z,master,"['python', 'raspberry pi', 'ventilator', 'zeromq']","['python', 'raspberry pi', 'ventilator', 'zeromq']",ssh://git@ohwr.org:7999/project/respir-os.git,https://ohwr.org/project/respir-os.git,https://ohwr.org/project/respir-os,https://ohwr.org/project/respir-os/-/blob/master/README.md,0.0,https://ohwr.org/uploads/-/system/project/avatar/11247/respir-os.png,0,2024-10-02T10:11:57.890Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11245,"Frequency Scanning Interferometry (FSI) photodetection module with 8 channels. It enables data acquisition of optical signals 
from the gas cell, the reference interferometers and return signals of interferometer channels.",FMC FSI photodetection module 8ch,Projects / FMC FSI photodetection module 8ch,fmc-fsi-det-8ch,project/fmc-fsi-det-8ch,2021-03-01T15:55:10.388Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-fsi-det-8ch.git,https://ohwr.org/project/fmc-fsi-det-8ch.git,https://ohwr.org/project/fmc-fsi-det-8ch,,0.0,,0,2024-10-02T10:11:59.365Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11244,"Tool for generating multi-purpose makefiles for FPGA projects.

Main features:

  - makefile generation for:
      - fetching modules from repositories
      - simulating HDL projects
      - synthesizing HDL projects
      - synthesizing projects remotely (keeping your local resources
        free)
  - generating multi-vendor project files (no clicking in the IDE\!)
  - many other things without involving make and makefiles

Hdlmake supports **modularity**, **scalability**, **revision control
systems**. Hdlmake can be run on any Linux or Windows machine with any
HDL  
[More info at the Wiki page](https://www.ohwr.org/project/hdl-make/wiki)

",Hdlmake,Pascal Bos / Hdlmake,hdl-make,Lacsapix/hdl-make,2021-02-09T14:17:39.218Z,master,[],[],ssh://git@ohwr.org:7999/Lacsapix/hdl-make.git,https://ohwr.org/Lacsapix/hdl-make.git,https://ohwr.org/Lacsapix/hdl-make,,0.0,,0,2021-02-09T14:17:39.218Z,8990,Pascal Bos,Lacsapix,user,Lacsapix,,https://secure.gravatar.com/avatar/0b84049f4c896a06fb721aa15760b2efa82540dd0ba3987b5963e6c994b72ff9?s=80&d=identicon,https://ohwr.org/Lacsapix
11243,"Powerlink Industrial Ethernet stack. It runs on top of the Hydra rad-tol SoC project.
[More info at the Wiki page](https://www.ohwr.org/project/powerlink/wiki)",powerlink,Projects / powerlink,powerlink,project/powerlink,2020-12-14T16:14:49.648Z,master,[],[],ssh://git@ohwr.org:7999/project/powerlink.git,https://ohwr.org/project/powerlink.git,https://ohwr.org/project/powerlink,https://ohwr.org/project/powerlink/-/blob/master/readme.md,0.0,,1,2024-10-02T10:12:02.516Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11242,Configuration and boot software required to start up the SPEC7 board,SPEC7 Processing System Software,Projects / SPEC7 Processing System Software,spec7-ps-sw,project/spec7-ps-sw,2020-10-30T09:33:02.330Z,master,[],[],ssh://git@ohwr.org:7999/project/spec7-ps-sw.git,https://ohwr.org/project/spec7-ps-sw.git,https://ohwr.org/project/spec7-ps-sw,,0.0,,0,2024-10-02T10:12:05.954Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11240,"Programmable attenuator of RF signals with very high voltage range (50mV – 1000 V) for protecting digitizers against damage by high voltage signals. Four channels with SMA connectors; Three attenuation values: 0, -20, -40 dB; Bandwidth: DC – 2 GHz.",Programmable RF Attenuator,Projects / Programmable RF Attenuator,rf-att-4cha,project/rf-att-4cha,2020-10-16T12:26:20.949Z,master,[],[],ssh://git@ohwr.org:7999/project/rf-att-4cha.git,https://ohwr.org/project/rf-att-4cha.git,https://ohwr.org/project/rf-att-4cha,https://ohwr.org/project/rf-att-4cha/-/blob/master/README.md,0.0,,0,2024-10-02T10:12:11.374Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11238,"Compact Universal Timing Endpoint Based on White Rabbit with Xilinx Artix7. Follow-up of the [CUTE-WR-DP](https://www.ohwr.org/project/cute-wr-dp/wiki). [More info at the Wiki
page](https://www.ohwr.org/project/cute-wr-a7/wiki)",Compact Universal Timing Endpoint Based on White Rabbit with Artix7 - Cute-WR-A7,Projects / Compact Universal Timing Endpoint Based on White Rabbit with Artix7 - Cute-WR-A7,cute-wr-a7,project/cute-wr-a7,2020-09-14T13:52:14.255Z,master,[],[],ssh://git@ohwr.org:7999/project/cute-wr-a7.git,https://ohwr.org/project/cute-wr-a7.git,https://ohwr.org/project/cute-wr-a7,https://ohwr.org/project/cute-wr-a7/-/blob/master/README,0.0,,0,2024-09-23T15:14:03.539Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11236,"White Rabbit Switch WRS-3/18 (hardware version 3.4) with the low-jitter daughterboard integrated.  
[More info at the Wiki page](https://www.ohwr.org/project/wrs-lj-hw/wiki)",WRS with low jitter logic integrated,Projects / WRS with low jitter logic integrated,wrs-lj-hw,project/wrs-lj-hw,2020-09-09T08:45:35.415Z,master,[],[],ssh://git@ohwr.org:7999/project/wrs-lj-hw.git,https://ohwr.org/project/wrs-lj-hw.git,https://ohwr.org/project/wrs-lj-hw,,0.0,,0,2025-01-29T10:43:03.300Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11235,"HoloBlade is an open-hardware driver-stack for Spatial Light Modulators (SLMs). Its primary application is for holographic displays and may be used in applied optics research fields as telecommunications, astronomy, microscopy and optical computing.",Holoblade,Projects / Holoblade,holoblade,project/holoblade,2020-08-19T15:22:42.793Z,master,[],[],ssh://git@ohwr.org:7999/project/holoblade.git,https://ohwr.org/project/holoblade.git,https://ohwr.org/project/holoblade,https://ohwr.org/project/holoblade/-/blob/master/README.md,0.0,,0,2024-10-02T10:12:15.426Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11234,"A VHDL core for a VME64x slave. The other side behaves like a Wishbone
master.

  - [More info at the Wiki
    page](https://www.ohwr.org/project/vme64x-core/wiki)

",VME64x core - msaccani,Mathieu Saccani / VME64x core - msaccani,vme64x-core-msaccani,msaccani/vme64x-core-msaccani,2020-07-20T08:11:39.845Z,master,[],[],ssh://git@ohwr.org:7999/msaccani/vme64x-core-msaccani.git,https://ohwr.org/msaccani/vme64x-core-msaccani.git,https://ohwr.org/msaccani/vme64x-core-msaccani,https://ohwr.org/msaccani/vme64x-core-msaccani/-/blob/master/README,0.0,,0,2023-10-19T08:59:30.354Z,9333,Mathieu Saccani,msaccani,user,msaccani,,/uploads/-/system/user/avatar/9327/avatar.png,https://ohwr.org/msaccani
11233,"The Face Shield, made only for COVID-19 protection, can be worn directly or can be put on safety helmets. The FaceShield is developed under the CERN against COVID-19 program. [More info at the Wiki page](https://www.ohwr.org/project/faceshield/wiki)",Face Shield - 3Dprinting and Injection Moulding,Projects / Face Shield - 3Dprinting and Injection Moulding,faceshield,project/faceshield,2020-06-08T14:52:15.808Z,master,[],[],ssh://git@ohwr.org:7999/project/faceshield.git,https://ohwr.org/project/faceshield.git,https://ohwr.org/project/faceshield,,0.0,,0,2024-10-02T10:12:17.247Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11232,"DIOT reliability studies files and reports. [More info at the Wiki page](https://ohwr.org/project/diot-reliability/wiki)
",DIOT reliability studies project,Projects / DIOT reliability studies project,diot-reliability,project/diot-reliability,2020-06-08T07:53:01.395Z,master,[],[],ssh://git@ohwr.org:7999/project/diot-reliability.git,https://ohwr.org/project/diot-reliability.git,https://ohwr.org/project/diot-reliability,https://ohwr.org/project/diot-reliability/-/blob/master/README.md,0.0,https://ohwr.org/uploads/-/system/project/avatar/11232/logo_black_1_.png,0,2025-01-09T11:12:34.099Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11230,This open-source 3DMASK offers a FFP2-level protection with the right filter material. It can be produced by anybody in possession of a 3D printer. [More info at the Wiki page](https://ohwr.org/project/3dmask/wikis).,3DMASK - 3D printed mask,Projects / 3DMASK - 3D printed mask,3dmask,project/3dmask,2020-05-26T16:21:50.680Z,master,[],[],ssh://git@ohwr.org:7999/project/3dmask.git,https://ohwr.org/project/3dmask.git,https://ohwr.org/project/3dmask,https://ohwr.org/project/3dmask/-/blob/master/README.md,0.0,,1,2025-02-03T14:27:04.546Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11226,"Hydra is a RISC-V based radiation-tolerant SoC designed to operate up to 500 Gy TID. See the [wiki](https://ohwr.org/project/hydra/wikis/home) for more details.
 ",Hydra - a radiation-tolerant SoC,Projects / Hydra - a radiation-tolerant SoC,hydra,project/hydra,2020-05-20T08:31:33.600Z,master,[],[],ssh://git@ohwr.org:7999/project/hydra.git,https://ohwr.org/project/hydra.git,https://ohwr.org/project/hydra,,0.0,,0,2024-10-02T10:12:39.719Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11225,"Introductory SoC course with reference designs based on the Xilinx Vitis Unified Software Development Platform and targeted to the Xilinx Zynq UltraScale+ MPSoC. [More info at the Wiki page](https://ohwr.org/project/soc-course/wiki)
",SoC Course with Reference Designs,Projects / SoC Course with Reference Designs,soc-course,project/soc-course,2020-05-19T16:26:39.804Z,master,"['avnet', 'fpga', 'linux', 'mpsoc', 'soc', 'ultra96', 'ultrascale', 'vitis', 'vivado', 'xilinx', 'zynq']","['avnet', 'fpga', 'linux', 'mpsoc', 'soc', 'ultra96', 'ultrascale', 'vitis', 'vivado', 'xilinx', 'zynq']",ssh://git@ohwr.org:7999/project/soc-course.git,https://ohwr.org/project/soc-course.git,https://ohwr.org/project/soc-course,https://ohwr.org/project/soc-course/-/blob/master/README.md,0.0,,1,2024-10-02T10:12:41.220Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11224,DI/OT Kintex Ultrascale-based Peripheral Board with HPC FMC and SODIMM DDR4 slot. [More info at the Wiki page](https://www.ohwr.org/project/diot-pfc-ku/wiki),DIOT Kintex Ultrascale-based Peripheral Board FMC Carrier,Projects / DIOT Kintex Ultrascale-based Peripheral Board FMC Carrier,diot-pfc-ku,project/diot-pfc-ku,2020-05-15T15:11:58.882Z,master,[],[],ssh://git@ohwr.org:7999/project/diot-pfc-ku.git,https://ohwr.org/project/diot-pfc-ku.git,https://ohwr.org/project/diot-pfc-ku,,0.0,https://ohwr.org/uploads/-/system/project/avatar/11224/logo_black_1_.png,2,2025-01-29T11:03:23.389Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11223,ELMB2 is an analog/digital I/O module with CANbus interface. They are used in various CERN installations in control and monitoring of equipment. The ELMB2 is radiation qualified. [More info at the Wiki page](https://ohwr.org/project/cern-elmb2/wiki),CERN-ELMB2,Projects / CERN-ELMB2,cern-elmb2,project/cern-elmb2,2020-05-13T16:44:17.202Z,master,[],[],ssh://git@ohwr.org:7999/project/cern-elmb2.git,https://ohwr.org/project/cern-elmb2.git,https://ohwr.org/project/cern-elmb2,,0.0,,0,2025-02-03T14:25:54.282Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11222,"SAMbuCa is a flexible and modular low-level control solution for mechatronics devices, developed in the PXIe format.  [More info at the Wiki page](https://www.ohwr.org/project/sambuca/wiki)",SAMbuCa,Projects / SAMbuCa,sambuca,project/sambuca,2020-04-30T15:39:57.127Z,master,[],[],ssh://git@ohwr.org:7999/project/sambuca.git,https://ohwr.org/project/sambuca.git,https://ohwr.org/project/sambuca,,0.0,,0,2024-10-02T10:12:49.613Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11221,,Open Breath PEP Whistle,OpenBreath / Open Breath PEP Whistle,pepwhistle,openbreath/pepwhistle,2020-04-20T15:42:29.909Z,master,[],[],ssh://git@ohwr.org:7999/openbreath/pepwhistle.git,https://ohwr.org/openbreath/pepwhistle.git,https://ohwr.org/openbreath/pepwhistle,,0.0,,1,2024-10-02T10:12:51.874Z,9591,OpenBreath,openbreath,group,openbreath,,,https://ohwr.org/groups/openbreath
11220,"The open-source HEV ventilator implements the modes PC-A/C, PC-A/C-PRVC, PC-PSV and CPAP [More info at the Wiki page](https://www.ohwr.org/project/hev/wiki)",HEV - High Energy Ventilator,Projects / HEV - High Energy Ventilator,hev,project/hev,2020-04-16T13:29:36.645Z,master,[],[],ssh://git@ohwr.org:7999/project/hev.git,https://ohwr.org/project/hev.git,https://ohwr.org/project/hev,https://ohwr.org/project/hev/-/blob/master/README.md,0.0,,4,2024-10-02T10:12:54.793Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11219,PXIe FMC carrier board for a HPC FMC card. Based on Xilinx Zynq UltraScale+. [More info at the Wiki page](https://www.ohwr.org/project/spexi7u/wiki),PXIe FMC Carrier Board - SPEXI7U,Projects / PXIe FMC Carrier Board - SPEXI7U,spexi7u,project/spexi7u,2020-04-15T12:41:37.972Z,master,[],[],ssh://git@ohwr.org:7999/project/spexi7u.git,https://ohwr.org/project/spexi7u.git,https://ohwr.org/project/spexi7u,,0.0,,0,2024-10-02T10:12:56.143Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11218,PROFIP is a gateway between PROFINET-IRT and WorldFIP that allows for a deterministic low-latency exchange of the cyclical process data between the two networks. [More info at the Wiki page](https://www.ohwr.org/project/profip/wiki),PROFIP - PROFINET-IRT - WorldFIP gateway,Projects / PROFIP - PROFINET-IRT - WorldFIP gateway,profip,project/profip,2020-04-14T14:46:03.579Z,master,[],[],ssh://git@ohwr.org:7999/project/profip.git,https://ohwr.org/project/profip.git,https://ohwr.org/project/profip,,0.0,,0,2024-10-02T10:12:57.589Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
11210,"VentilatorPAL is a high-quality and low-cost, open source ventilator. [More info at the Wiki page](https://www.ohwr.org/project/ventilatorpal/wiki)",Ventilator PAL,Projects / Ventilator PAL,ventilatorpal,project/ventilatorpal,2020-04-01T15:16:17.855Z,master,[],[],ssh://git@ohwr.org:7999/project/ventilatorpal.git,https://ohwr.org/project/ventilatorpal.git,https://ohwr.org/project/ventilatorpal,https://ohwr.org/project/ventilatorpal/-/blob/master/README.md,0.0,,0,2024-10-02T10:13:01.412Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
